customer_id,first_name,last_name,email,signup_date,customer_type,acquisition_channel,city,province,country,region_id
730,Lucas,Thompson,lucas.thompson427@hotmail.com,2024-08-23,New,Referral,Halifax,Nova Scotia,Canada,3
731,Julia,Roberts,julia.roberts669@telus.net,2024-12-09,VIP,Email,Vancouver,British Columbia,Canada,4
732,Benjamin,Singh,benjamin.singh994@telus.net,2024-08-08,New,Email,Ottawa,Ontario,Canada,4
733,Emily,Roy,emily.roy524@gmail.com,2023-10-24,Returning,Organic,Halifax,Nova Scotia,Canada,1
734,Charlotte,Anderson,charlotte.anderson676@gmail.com,2024-07-12,New,Paid Ads,Winnipeg,Manitoba,Canada,2
735,Madison,Taylor,madison.taylor998@hotmail.com,2024-07-07,New,Paid Ads,London,Ontario,Canada,4
736,Lucas,Lee,lucas.lee138@telus.net,2024-01-21,New,Referral,Longueuil,Quebec,Canada,5
737,Amelia,Lee,amelia.lee139@telus.net,2023-09-16,VIP,Referral,Laval,Quebec,Canada,6
738,Benjamin,Tremblay,benjamin.tremblay863@gmail.com,2023-08-08,New,Email,Mississauga,Ontario,Canada,5
739,Oliver,Morin,oliver.morin445@gmail.com,2024-11-18,New,Email,Ottawa,Ontario,Canada,6
740,Rachel,Roy,rachel.roy963@hotmail.com,2024-01-01,New,Email,Ottawa,Ontario,Canada,1
741,Oliver,Bouchard,oliver.bouchard237@shaw.ca,2024-06-07,Returning,Referral,Halifax,Nova Scotia,Canada,1
742,Ella,Roberts,ella.roberts846@hotmail.com,2024-07-28,New,Organic,Quebec City,Quebec,Canada,5
743,Lucas,Nguyen,lucas.nguyen552@shaw.ca,2024-10-31,Returning,Email,Halifax,Nova Scotia,Canada,4
744,Isabella,Morin,isabella.morin940@hotmail.com,2023-04-12,VIP,Referral,Longueuil,Quebec,Canada,3
745,Olivia,Patel,olivia.patel826@hotmail.com,2024-06-20,New,Email,Calgary,Alberta,Canada,1
746,James,King,james.king277@gmail.com,2024-10-27,New,Organic,Red Deer,Alberta,Canada,3
747,Isabella,Tremblay,isabella.tremblay133@shaw.ca,2024-12-01,New,Organic,Calgary,Alberta,Canada,4
748,Ethan,Johnson,ethan.johnson477@hotmail.com,2024-04-30,Returning,Referral,Mississauga,Ontario,Canada,4
749,Rachel,Lopez,rachel.lopez797@gmail.com,2024-01-12,New,Referral,Winnipeg,Manitoba,Canada,4
750,Emily,White,emily.white281@telus.net,2024-04-01,New,Paid Ads,Hamilton,Ontario,Canada,6
751,Laura,Chen,laura.chen267@hotmail.com,2023-05-11,VIP,Paid Ads,Winnipeg,Manitoba,Canada,2
752,Rachel,Tremblay,rachel.tremblay128@hotmail.com,2023-10-04,New,Paid Ads,Toronto,Ontario,Canada,6
753,Benjamin,Johnson,benjamin.johnson977@shaw.ca,2024-02-21,New,Email,Red Deer,Alberta,Canada,2
754,Ava,Wilson,ava.wilson375@shaw.ca,2023-02-10,Returning,Paid Ads,Red Deer,Alberta,Canada,2
755,Chloe,Wright,chloe.wright585@gmail.com,2023-03-16,Returning,Email,Winnipeg,Manitoba,Canada,6
756,Julia,Anderson,julia.anderson329@gmail.com,2023-09-30,Returning,Referral,Halifax,Nova Scotia,Canada,6
757,Mia,Nguyen,mia.nguyen485@telus.net,2023-10-16,New,Email,Ottawa,Ontario,Canada,2
758,Laura,Young,laura.young577@shaw.ca,2023-03-07,New,Email,Quebec City,Quebec,Canada,4
759,Ella,Clark,ella.clark107@gmail.com,2023-02-16,New,Organic,Winnipeg,Manitoba,Canada,4
760,James,Clark,james.clark405@hotmail.com,2023-05-04,VIP,Referral,London,Ontario,Canada,3
761,Hannah,Taylor,hannah.taylor383@hotmail.com,2024-05-30,VIP,Referral,Montreal,Quebec,Canada,6
762,Chloe,Hall,chloe.hall292@hotmail.com,2023-05-23,New,Referral,Ottawa,Ontario,Canada,1
763,Charlotte,Patel,charlotte.patel776@telus.net,2024-09-20,New,Email,Calgary,Alberta,Canada,6
764,Noah,Clark,noah.clark771@gmail.com,2024-04-04,New,Organic,Red Deer,Alberta,Canada,3
765,Oliver,Walker,oliver.walker497@telus.net,2023-07-26,New,Organic,Hamilton,Ontario,Canada,6
766,Zoe,Johnson,zoe.johnson843@hotmail.com,2023-09-08,New,Referral,Winnipeg,Manitoba,Canada,3
767,Grace,White,grace.white619@hotmail.com,2023-12-20,New,Paid Ads,Halifax,Nova Scotia,Canada,6
768,Ella,Bouchard,ella.bouchard400@shaw.ca,2024-09-03,New,Paid Ads,Red Deer,Alberta,Canada,3
769,Emma,Chen,emma.chen842@hotmail.com,2024-10-20,VIP,Paid Ads,Red Deer,Alberta,Canada,3
770,Sarah,Singh,sarah.singh770@hotmail.com,2024-08-18,New,Email,Red Deer,Alberta,Canada,6
771,Sophia,White,sophia.white530@hotmail.com,2023-06-03,VIP,Paid Ads,Mississauga,Ontario,Canada,1
772,Sarah,Tremblay,sarah.tremblay699@hotmail.com,2023-03-24,VIP,Referral,Ottawa,Ontario,Canada,2
773,Ella,Lopez,ella.lopez987@gmail.com,2023-10-02,Returning,Email,Surrey,British Columbia,Canada,5
774,Chloe,Kaur,chloe.kaur299@telus.net,2023-11-23,Returning,Organic,Winnipeg,Manitoba,Canada,3
775,James,Taylor,james.taylor523@hotmail.com,2024-09-27,Returning,Email,Halifax,Nova Scotia,Canada,3
776,Olivia,Bouchard,olivia.bouchard450@shaw.ca,2024-02-02,New,Organic,Calgary,Alberta,Canada,5
777,Lucas,Kaur,lucas.kaur983@hotmail.com,2024-11-06,New,Paid Ads,Laval,Quebec,Canada,1
778,Grace,Martin,grace.martin746@hotmail.com,2023-11-16,Returning,Email,Surrey,British Columbia,Canada,1
779,Amelia,Hall,amelia.hall562@gmail.com,2024-10-15,Returning,Referral,Halifax,Nova Scotia,Canada,1
780,Mia,Thompson,mia.thompson601@shaw.ca,2023-11-30,Returning,Email,Red Deer,Alberta,Canada,3
781,Sarah,Gagnon,sarah.gagnon748@telus.net,2023-03-09,VIP,Paid Ads,Burnaby,British Columbia,Canada,1
782,Lucas,King,lucas.king104@telus.net,2024-09-28,Returning,Organic,Longueuil,Quebec,Canada,5
783,Olivia,Singh,olivia.singh114@hotmail.com,2023-03-03,Returning,Paid Ads,Red Deer,Alberta,Canada,4
784,Natalie,Hall,natalie.hall792@gmail.com,2023-02-04,New,Paid Ads,Winnipeg,Manitoba,Canada,2
785,Emily,Wilson,emily.wilson810@shaw.ca,2024-04-13,Returning,Organic,Halifax,Nova Scotia,Canada,4
786,Natalie,Young,natalie.young492@gmail.com,2024-11-14,New,Organic,Mississauga,Ontario,Canada,1
787,James,Kaur,james.kaur943@gmail.com,2024-03-20,New,Referral,Mississauga,Ontario,Canada,1
788,Olivia,Walker,olivia.walker544@hotmail.com,2024-04-26,VIP,Organic,Hamilton,Ontario,Canada,5
789,Natalie,Clark,natalie.clark467@telus.net,2023-12-09,New,Email,Edmonton,Alberta,Canada,6
790,Madison,Thompson,madison.thompson333@gmail.com,2024-08-10,New,Referral,Edmonton,Alberta,Canada,1
791,Ava,Roberts,ava.roberts703@gmail.com,2024-10-20,VIP,Organic,Calgary,Alberta,Canada,6
792,James,Martin,james.martin484@gmail.com,2023-08-20,VIP,Paid Ads,Richmond,British Columbia,Canada,4
793,Natalie,Wilson,natalie.wilson708@gmail.com,2024-05-19,Returning,Email,London,Ontario,Canada,4
794,Olivia,Clark,olivia.clark806@gmail.com,2024-06-23,New,Email,Vancouver,British Columbia,Canada,5
795,Emma,Wright,emma.wright660@gmail.com,2024-08-01,Returning,Paid Ads,Longueuil,Quebec,Canada,2
796,Mia,Chen,mia.chen811@shaw.ca,2023-12-13,Returning,Organic,Halifax,Nova Scotia,Canada,6
797,Hannah,Wilson,hannah.wilson777@telus.net,2023-09-19,VIP,Paid Ads,Richmond,British Columbia,Canada,1
798,Emma,Clark,emma.clark528@shaw.ca,2024-07-26,New,Paid Ads,Winnipeg,Manitoba,Canada,3
799,Rachel,Tremblay,rachel.tremblay389@gmail.com,2024-10-09,New,Paid Ads,Coquitlam,British Columbia,Canada,1
800,Emma,Roy,emma.roy723@shaw.ca,2024-03-16,New,Organic,Surrey,British Columbia,Canada,3
801,Isabella,Gagnon,isabella.gagnon466@shaw.ca,2024-02-28,New,Email,London,Ontario,Canada,5
802,Grace,Wright,grace.wright661@gmail.com,2024-11-19,Returning,Paid Ads,Mississauga,Ontario,Canada,1
803,Oliver,Morin,oliver.morin438@telus.net,2023-10-29,New,Email,Red Deer,Alberta,Canada,3
804,Ava,Smith,ava.smith955@gmail.com,2024-02-08,New,Paid Ads,Vancouver,British Columbia,Canada,5
805,Alexander,Clark,alexander.clark898@gmail.com,2024-12-04,Returning,Referral,Laval,Quebec,Canada,6
806,James,Brown,james.brown759@hotmail.com,2024-01-17,New,Email,Halifax,Nova Scotia,Canada,5
807,Ava,Lopez,ava.lopez151@telus.net,2024-07-06,Returning,Organic,Ottawa,Ontario,Canada,3
808,Emma,Pelletier,emma.pelletier468@hotmail.com,2024-07-24,Returning,Organic,Calgary,Alberta,Canada,5
809,Sarah,Clark,sarah.clark197@gmail.com,2024-12-04,Returning,Referral,Hamilton,Ontario,Canada,3
810,Laura,Gagnon,laura.gagnon779@shaw.ca,2023-11-29,VIP,Organic,Vancouver,British Columbia,Canada,1
811,Chloe,Martin,chloe.martin736@telus.net,2023-06-17,New,Email,Ottawa,Ontario,Canada,5
812,Mia,Tremblay,mia.tremblay934@hotmail.com,2023-04-19,Returning,Email,Halifax,Nova Scotia,Canada,1
813,Noah,Martin,noah.martin567@telus.net,2023-10-28,Returning,Email,Surrey,British Columbia,Canada,2
814,Mia,Pelletier,mia.pelletier764@telus.net,2024-03-28,New,Referral,Longueuil,Quebec,Canada,6
815,Natalie,Roy,natalie.roy812@shaw.ca,2023-12-09,Returning,Referral,Calgary,Alberta,Canada,1
816,Zoe,Johnson,zoe.johnson704@telus.net,2024-11-17,VIP,Paid Ads,Calgary,Alberta,Canada,2
817,Oliver,Roy,oliver.roy725@shaw.ca,2023-11-20,New,Referral,Winnipeg,Manitoba,Canada,4
818,Benjamin,Gagnon,benjamin.gagnon983@gmail.com,2024-08-16,New,Referral,London,Ontario,Canada,4
819,Hannah,Tremblay,hannah.tremblay599@telus.net,2023-03-25,VIP,Email,Halifax,Nova Scotia,Canada,2
820,Emma,Tremblay,emma.tremblay164@gmail.com,2024-10-16,Returning,Paid Ads,Longueuil,Quebec,Canada,5
821,Mia,Wilson,mia.wilson785@shaw.ca,2023-04-15,Returning,Referral,Toronto,Ontario,Canada,3
822,Laura,Hall,laura.hall777@telus.net,2023-09-23,Returning,Referral,Winnipeg,Manitoba,Canada,6
823,Zoe,White,zoe.white252@telus.net,2024-12-13,Returning,Email,Quebec City,Quebec,Canada,3
824,Rachel,Pelletier,rachel.pelletier758@gmail.com,2023-03-25,Returning,Organic,Winnipeg,Manitoba,Canada,2
825,Julia,Martin,julia.martin990@telus.net,2024-08-27,New,Email,Winnipeg,Manitoba,Canada,6
826,Amelia,Brown,amelia.brown438@shaw.ca,2023-10-23,Returning,Organic,Quebec City,Quebec,Canada,6
827,Mia,Johnson,mia.johnson512@telus.net,2023-09-25,New,Organic,Winnipeg,Manitoba,Canada,5
828,Rachel,White,rachel.white920@telus.net,2023-12-23,New,Organic,Surrey,British Columbia,Canada,1
829,Alexander,Lopez,alexander.lopez423@telus.net,2023-10-06,Returning,Paid Ads,Surrey,British Columbia,Canada,4
830,Emma,Chen,emma.chen513@gmail.com,2023-10-04,Returning,Paid Ads,Halifax,Nova Scotia,Canada,4
831,Lucas,Johnson,lucas.johnson910@gmail.com,2024-09-02,New,Organic,Winnipeg,Manitoba,Canada,5
832,Daniel,Nguyen,daniel.nguyen770@shaw.ca,2024-09-25,Returning,Email,Halifax,Nova Scotia,Canada,2
833,Hannah,Lopez,hannah.lopez936@gmail.com,2024-03-26,New,Email,Ottawa,Ontario,Canada,1
834,Ava,Bouchard,ava.bouchard833@telus.net,2023-03-04,New,Referral,Quebec City,Quebec,Canada,2
835,Hannah,Young,hannah.young199@gmail.com,2023-04-28,Returning,Organic,Halifax,Nova Scotia,Canada,2
836,Madison,Clark,madison.clark463@hotmail.com,2024-03-15,New,Referral,Calgary,Alberta,Canada,4
837,Rachel,Wilson,rachel.wilson818@hotmail.com,2024-02-25,VIP,Organic,London,Ontario,Canada,4
838,Emma,Johnson,emma.johnson941@shaw.ca,2024-10-30,Returning,Paid Ads,Edmonton,Alberta,Canada,4
839,Grace,Roberts,grace.roberts360@gmail.com,2024-02-23,New,Referral,Halifax,Nova Scotia,Canada,3
840,Daniel,Thompson,daniel.thompson320@telus.net,2023-05-06,Returning,Organic,Calgary,Alberta,Canada,6
841,Ethan,Pelletier,ethan.pelletier210@hotmail.com,2024-07-29,Returning,Paid Ads,Red Deer,Alberta,Canada,4
842,Madison,Wright,madison.wright890@gmail.com,2024-03-15,VIP,Organic,Coquitlam,British Columbia,Canada,4
843,Natalie,Lopez,natalie.lopez104@telus.net,2024-09-16,New,Organic,Laval,Quebec,Canada,6
844,James,Roberts,james.roberts958@telus.net,2024-01-11,VIP,Referral,Coquitlam,British Columbia,Canada,3
845,Alexander,Chen,alexander.chen848@shaw.ca,2024-07-10,New,Referral,Winnipeg,Manitoba,Canada,6
846,Rachel,Anderson,rachel.anderson616@hotmail.com,2023-12-29,New,Paid Ads,Surrey,British Columbia,Canada,3
847,Natalie,King,natalie.king507@hotmail.com,2023-09-19,Returning,Referral,Laval,Quebec,Canada,5
848,Noah,Walker,noah.walker522@shaw.ca,2024-06-25,New,Paid Ads,Laval,Quebec,Canada,5
849,Daniel,Lewis,daniel.lewis828@hotmail.com,2024-07-02,VIP,Organic,Halifax,Nova Scotia,Canada,3
850,Zoe,Morin,zoe.morin314@shaw.ca,2023-03-28,New,Paid Ads,Winnipeg,Manitoba,Canada,4
851,Daniel,Lewis,daniel.lewis827@shaw.ca,2023-07-20,VIP,Organic,Ottawa,Ontario,Canada,3
852,Chloe,Martin,chloe.martin879@gmail.com,2024-03-06,New,Organic,Winnipeg,Manitoba,Canada,5
853,Liam,Singh,liam.singh998@hotmail.com,2023-10-05,Returning,Organic,Longueuil,Quebec,Canada,1
854,Laura,Wright,laura.wright125@gmail.com,2023-11-01,Returning,Organic,Coquitlam,British Columbia,Canada,6
855,Benjamin,Anderson,benjamin.anderson373@shaw.ca,2024-01-14,Returning,Referral,Vancouver,British Columbia,Canada,2
856,Madison,Roy,madison.roy249@hotmail.com,2023-12-20,New,Referral,Edmonton,Alberta,Canada,2
857,Rachel,Johnson,rachel.johnson871@shaw.ca,2024-05-11,Returning,Referral,Halifax,Nova Scotia,Canada,4
858,William,Johnson,william.johnson730@gmail.com,2024-06-16,VIP,Referral,Hamilton,Ontario,Canada,4
859,Laura,Clark,laura.clark343@telus.net,2024-05-13,New,Referral,Halifax,Nova Scotia,Canada,5
860,James,Roy,james.roy490@gmail.com,2024-04-27,New,Paid Ads,Halifax,Nova Scotia,Canada,3
861,Benjamin,Wright,benjamin.wright113@gmail.com,2024-03-10,Returning,Referral,Halifax,Nova Scotia,Canada,4
862,Zoe,Lee,zoe.lee949@telus.net,2023-04-14,New,Email,Red Deer,Alberta,Canada,2
863,Ava,Morin,ava.morin894@shaw.ca,2023-06-14,Returning,Email,Halifax,Nova Scotia,Canada,4
864,Zoe,Thompson,zoe.thompson799@shaw.ca,2024-05-31,New,Email,Hamilton,Ontario,Canada,6
865,Sophia,Martin,sophia.martin486@gmail.com,2024-10-20,New,Referral,Red Deer,Alberta,Canada,5
866,Olivia,Wright,olivia.wright233@hotmail.com,2023-09-24,New,Referral,London,Ontario,Canada,4
867,Amelia,Kaur,amelia.kaur577@hotmail.com,2023-09-03,New,Referral,Toronto,Ontario,Canada,4
868,Grace,Morin,grace.morin430@shaw.ca,2024-05-31,Returning,Email,Calgary,Alberta,Canada,1
869,Daniel,Johnson,daniel.johnson908@telus.net,2024-07-11,New,Paid Ads,Halifax,Nova Scotia,Canada,1
870,Alexander,Singh,alexander.singh638@hotmail.com,2023-05-27,Returning,Email,Toronto,Ontario,Canada,4
871,Ava,Martin,ava.martin525@shaw.ca,2024-08-04,Returning,Paid Ads,Winnipeg,Manitoba,Canada,4
872,William,Singh,william.singh326@hotmail.com,2023-04-12,Returning,Paid Ads,Montreal,Quebec,Canada,3
873,Natalie,Thompson,natalie.thompson469@hotmail.com,2024-12-15,VIP,Referral,Halifax,Nova Scotia,Canada,2
874,Ella,Thompson,ella.thompson217@gmail.com,2024-04-09,VIP,Paid Ads,Winnipeg,Manitoba,Canada,3
875,Hannah,Young,hannah.young140@shaw.ca,2023-03-23,New,Referral,Laval,Quebec,Canada,4
876,Hannah,Tremblay,hannah.tremblay495@gmail.com,2023-12-31,New,Referral,Hamilton,Ontario,Canada,1
877,Mia,Singh,mia.singh629@gmail.com,2023-04-26,New,Organic,Halifax,Nova Scotia,Canada,1
878,Rachel,Gagnon,rachel.gagnon598@telus.net,2023-05-27,New,Referral,London,Ontario,Canada,3
879,Olivia,Walker,olivia.walker626@hotmail.com,2023-01-13,VIP,Organic,Halifax,Nova Scotia,Canada,2
880,Sophia,Taylor,sophia.taylor741@gmail.com,2024-04-24,VIP,Paid Ads,Red Deer,Alberta,Canada,3
881,Sophia,Thompson,sophia.thompson955@telus.net,2024-07-19,Returning,Email,Halifax,Nova Scotia,Canada,6
882,Emma,Thompson,emma.thompson864@gmail.com,2023-10-04,New,Paid Ads,Winnipeg,Manitoba,Canada,1
883,Hannah,Anderson,hannah.anderson138@hotmail.com,2024-10-25,Returning,Paid Ads,Surrey,British Columbia,Canada,1
884,Sophia,Brown,sophia.brown671@hotmail.com,2023-10-30,VIP,Paid Ads,Burnaby,British Columbia,Canada,2
885,Sophia,Kaur,sophia.kaur497@telus.net,2023-04-23,New,Paid Ads,Edmonton,Alberta,Canada,3
886,Ethan,Wilson,ethan.wilson117@hotmail.com,2023-03-06,New,Organic,Longueuil,Quebec,Canada,1
887,Benjamin,Clark,benjamin.clark756@gmail.com,2024-07-02,New,Email,Coquitlam,British Columbia,Canada,5
888,Zoe,Nguyen,zoe.nguyen817@gmail.com,2023-07-07,Returning,Referral,Coquitlam,British Columbia,Canada,1
889,Laura,Brown,laura.brown396@gmail.com,2024-11-06,Returning,Referral,London,Ontario,Canada,1
890,Sarah,Clark,sarah.clark388@gmail.com,2024-01-19,Returning,Referral,London,Ontario,Canada,6
891,Madison,Morin,madison.morin941@telus.net,2023-03-16,New,Referral,Longueuil,Quebec,Canada,6
892,Hannah,Smith,hannah.smith239@shaw.ca,2023-07-07,Returning,Email,Laval,Quebec,Canada,2
893,Zoe,King,zoe.king405@shaw.ca,2023-02-14,VIP,Referral,Winnipeg,Manitoba,Canada,6
894,Hannah,Tremblay,hannah.tremblay666@gmail.com,2024-06-11,Returning,Organic,Halifax,Nova Scotia,Canada,2
895,Laura,Singh,laura.singh105@gmail.com,2024-01-15,Returning,Email,Calgary,Alberta,Canada,2
896,Alexander,Nguyen,alexander.nguyen315@hotmail.com,2024-03-25,Returning,Email,Montreal,Quebec,Canada,4
897,Zoe,Roberts,zoe.roberts522@shaw.ca,2023-10-17,New,Email,Halifax,Nova Scotia,Canada,6
898,Natalie,Wilson,natalie.wilson288@shaw.ca,2024-09-23,New,Referral,Winnipeg,Manitoba,Canada,6
899,Ava,Nguyen,ava.nguyen285@gmail.com,2023-08-19,New,Organic,Mississauga,Ontario,Canada,1
900,Hannah,Roy,hannah.roy760@telus.net,2023-08-21,New,Organic,Winnipeg,Manitoba,Canada,5
901,William,Brown,william.brown200@hotmail.com,2024-02-07,New,Organic,Toronto,Ontario,Canada,1
902,Isabella,Roberts,isabella.roberts465@hotmail.com,2023-01-31,VIP,Referral,Winnipeg,Manitoba,Canada,6
903,Charlotte,Clark,charlotte.clark391@gmail.com,2023-03-15,Returning,Email,Halifax,Nova Scotia,Canada,6
904,Daniel,Brown,daniel.brown561@telus.net,2024-07-17,Returning,Paid Ads,Edmonton,Alberta,Canada,6
905,Noah,Nguyen,noah.nguyen679@shaw.ca,2023-06-27,Returning,Email,Halifax,Nova Scotia,Canada,5
906,Alexander,Young,alexander.young104@shaw.ca,2024-02-12,New,Paid Ads,Hamilton,Ontario,Canada,4
907,Noah,White,noah.white383@telus.net,2023-07-24,VIP,Email,Red Deer,Alberta,Canada,2
908,Rachel,Young,rachel.young998@hotmail.com,2023-01-12,New,Paid Ads,Red Deer,Alberta,Canada,2
909,Oliver,Lopez,oliver.lopez598@hotmail.com,2023-12-20,Returning,Organic,Quebec City,Quebec,Canada,4
910,William,Taylor,william.taylor961@gmail.com,2024-07-14,New,Referral,Red Deer,Alberta,Canada,1
911,Mia,Bouchard,mia.bouchard369@shaw.ca,2023-06-03,Returning,Paid Ads,Red Deer,Alberta,Canada,6
912,Zoe,Tremblay,zoe.tremblay119@gmail.com,2023-07-28,New,Paid Ads,Halifax,Nova Scotia,Canada,1
913,Laura,Patel,laura.patel887@telus.net,2024-01-25,New,Organic,Halifax,Nova Scotia,Canada,5
914,Alexander,Thompson,alexander.thompson656@hotmail.com,2024-10-29,New,Organic,Coquitlam,British Columbia,Canada,3
915,Natalie,Singh,natalie.singh501@hotmail.com,2024-10-20,Returning,Paid Ads,Laval,Quebec,Canada,4
916,Ava,Tremblay,ava.tremblay575@shaw.ca,2024-03-27,Returning,Referral,Winnipeg,Manitoba,Canada,3
917,James,Patel,james.patel614@hotmail.com,2023-05-21,New,Paid Ads,Surrey,British Columbia,Canada,4
918,Emily,Clark,emily.clark875@shaw.ca,2024-11-21,New,Paid Ads,Red Deer,Alberta,Canada,2
919,James,Anderson,james.anderson679@shaw.ca,2024-09-23,Returning,Referral,Laval,Quebec,Canada,5
920,Alexander,Clark,alexander.clark467@telus.net,2023-08-23,Returning,Organic,Red Deer,Alberta,Canada,4
921,Olivia,White,olivia.white370@gmail.com,2024-06-06,VIP,Referral,Laval,Quebec,Canada,1
922,Liam,White,liam.white497@hotmail.com,2024-08-28,New,Email,Burnaby,British Columbia,Canada,3
923,Oliver,Morin,oliver.morin764@gmail.com,2024-10-13,VIP,Organic,Montreal,Quebec,Canada,5
924,Noah,Taylor,noah.taylor692@hotmail.com,2024-05-16,VIP,Email,Halifax,Nova Scotia,Canada,1
925,William,Kaur,william.kaur474@telus.net,2023-12-21,New,Paid Ads,Edmonton,Alberta,Canada,6
926,Alexander,Wilson,alexander.wilson485@hotmail.com,2023-08-15,New,Email,Coquitlam,British Columbia,Canada,1
927,Julia,White,julia.white936@hotmail.com,2023-01-13,New,Organic,Winnipeg,Manitoba,Canada,4
928,Laura,Young,laura.young613@gmail.com,2023-01-31,Returning,Organic,Longueuil,Quebec,Canada,1
929,Natalie,Anderson,natalie.anderson178@shaw.ca,2023-06-15,New,Email,Laval,Quebec,Canada,6
930,James,Wilson,james.wilson291@shaw.ca,2023-04-10,Returning,Organic,Mississauga,Ontario,Canada,5
931,Amelia,Young,amelia.young524@shaw.ca,2023-06-11,New,Email,Winnipeg,Manitoba,Canada,4
932,Sarah,Hall,sarah.hall791@telus.net,2023-10-01,Returning,Paid Ads,Halifax,Nova Scotia,Canada,4
933,Oliver,Chen,oliver.chen762@shaw.ca,2023-05-29,Returning,Paid Ads,Red Deer,Alberta,Canada,6
934,Rachel,Wright,rachel.wright230@gmail.com,2023-03-06,VIP,Email,Burnaby,British Columbia,Canada,3
935,Alexander,Kaur,alexander.kaur686@gmail.com,2023-08-15,Returning,Organic,Calgary,Alberta,Canada,6
936,Charlotte,Johnson,charlotte.johnson629@shaw.ca,2023-02-23,Returning,Email,Edmonton,Alberta,Canada,5
937,Benjamin,Nguyen,benjamin.nguyen187@hotmail.com,2024-08-08,New,Organic,Winnipeg,Manitoba,Canada,6
938,Isabella,Lopez,isabella.lopez274@telus.net,2024-02-02,New,Organic,Winnipeg,Manitoba,Canada,3
939,Ava,Pelletier,ava.pelletier738@shaw.ca,2023-04-21,New,Email,Laval,Quebec,Canada,6
940,Hannah,Patel,hannah.patel564@hotmail.com,2024-06-19,Returning,Organic,Mississauga,Ontario,Canada,4
941,Daniel,Kaur,daniel.kaur494@telus.net,2024-01-13,Returning,Paid Ads,Burnaby,British Columbia,Canada,1
942,Charlotte,Taylor,charlotte.taylor946@telus.net,2023-04-29,Returning,Referral,Burnaby,British Columbia,Canada,1
943,Charlotte,Nguyen,charlotte.nguyen729@telus.net,2023-04-14,New,Email,Burnaby,British Columbia,Canada,3
944,Daniel,Johnson,daniel.johnson593@gmail.com,2024-05-16,New,Referral,Winnipeg,Manitoba,Canada,6
945,Hannah,Anderson,hannah.anderson634@telus.net,2024-11-04,New,Referral,Winnipeg,Manitoba,Canada,5
946,Lucas,Young,lucas.young334@telus.net,2024-10-26,Returning,Paid Ads,Coquitlam,British Columbia,Canada,4
947,Sarah,Chen,sarah.chen535@gmail.com,2024-09-29,Returning,Email,Quebec City,Quebec,Canada,3
948,Charlotte,Lee,charlotte.lee390@gmail.com,2024-01-08,Returning,Referral,Laval,Quebec,Canada,4
949,Daniel,Tremblay,daniel.tremblay293@hotmail.com,2024-09-14,Returning,Email,Winnipeg,Manitoba,Canada,3
950,Emily,Lewis,emily.lewis632@gmail.com,2023-08-13,Returning,Email,Halifax,Nova Scotia,Canada,5
951,Emily,King,emily.king518@hotmail.com,2023-08-02,New,Email,Halifax,Nova Scotia,Canada,3
952,Liam,Taylor,liam.taylor367@hotmail.com,2024-05-03,VIP,Paid Ads,Edmonton,Alberta,Canada,4
953,Laura,Singh,laura.singh796@hotmail.com,2023-07-24,Returning,Referral,Quebec City,Quebec,Canada,4
954,Benjamin,Gagnon,benjamin.gagnon283@telus.net,2023-08-06,Returning,Email,Edmonton,Alberta,Canada,1
955,Liam,Singh,liam.singh414@hotmail.com,2024-09-22,Returning,Email,Winnipeg,Manitoba,Canada,4
956,Alexander,Young,alexander.young975@shaw.ca,2024-03-09,Returning,Email,Halifax,Nova Scotia,Canada,4
957,Laura,Clark,laura.clark901@telus.net,2023-10-05,New,Referral,Burnaby,British Columbia,Canada,2
958,Grace,Martin,grace.martin904@telus.net,2024-05-06,Returning,Organic,Burnaby,British Columbia,Canada,2
959,Noah,Roy,noah.roy498@shaw.ca,2023-01-25,Returning,Organic,Winnipeg,Manitoba,Canada,3
960,Chloe,Smith,chloe.smith714@telus.net,2023-09-24,VIP,Email,Burnaby,British Columbia,Canada,4
961,Lucas,Brown,lucas.brown479@shaw.ca,2024-02-16,Returning,Organic,Richmond,British Columbia,Canada,1
962,Sophia,Nguyen,sophia.nguyen728@telus.net,2024-11-17,VIP,Email,Surrey,British Columbia,Canada,6
963,Chloe,Patel,chloe.patel892@gmail.com,2024-11-30,Returning,Referral,London,Ontario,Canada,1
964,Rachel,Martin,rachel.martin110@telus.net,2024-11-16,New,Organic,Halifax,Nova Scotia,Canada,2
965,Isabella,Bouchard,isabella.bouchard134@shaw.ca,2023-01-05,New,Organic,Halifax,Nova Scotia,Canada,3
966,Sarah,Nguyen,sarah.nguyen790@shaw.ca,2023-09-05,New,Paid Ads,Winnipeg,Manitoba,Canada,6
967,Olivia,Young,olivia.young261@gmail.com,2023-01-15,New,Paid Ads,Red Deer,Alberta,Canada,5
968,Sophia,Lee,sophia.lee515@telus.net,2024-07-11,New,Paid Ads,Quebec City,Quebec,Canada,6
969,Alexander,Thompson,alexander.thompson192@gmail.com,2024-08-20,Returning,Paid Ads,Winnipeg,Manitoba,Canada,2
970,William,Walker,william.walker935@hotmail.com,2023-10-29,New,Paid Ads,Halifax,Nova Scotia,Canada,3
971,Mia,White,mia.white513@telus.net,2024-06-01,New,Email,Winnipeg,Manitoba,Canada,5
972,Alexander,Smith,alexander.smith618@telus.net,2023-08-23,Returning,Organic,Mississauga,Ontario,Canada,3
