order_id,order_key,order_date,quantity,discount_pct,item_price,payment_method,net_revenue,product_name,unit_cost,unit_margin,unit_price,category_name,customer_name,customer_type,acquisition_channel,country,city,signup_date,region_name
1363,7860,4/1/2024,3,20,6.5,Debit,15.6,Scrunchie Style 20,3,5,8,Mini Scrunchies,Chloe Martin,VIP,Paid Ads,Canada,Quebec City,5/7/2024,British Columbia
555,7861,8/20/2024,1,10,14.9,Credit Card,13.41,Scrunchie Style 44,3,9,12,Luxury Silk Scrunchies,Laura Clark,New,Referral,Canada,Halifax,5/13/2024,British Columbia
2573,7862,2/9/2023,3,10,14.1,Credit Card,38.07,Scrunchie Style 20,3,5,8,Mini Scrunchies,Emily White,New,Paid Ads,Canada,Hamilton,4/1/2024,Atlantic
3404,7863,9/4/2023,4,10,8,Debit,28.8,Scrunchie Style 27,3,4,7,Seasonal Prints,Charlotte Clark,Returning,Email,Canada,Halifax,3/15/2023,Prairies
2255,7864,8/8/2024,2,0,14.1,Credit Card,28.2,Scrunchie Style 6,3,5,8,Luxury Silk Scrunchies,Charlotte Gagnon,Returning,Email,Canada,Halifax,1/16/2024,Prairies
1367,7865,2/20/2024,3,15,12.3,Debit,31.365,Scrunchie Style 33,3,4,7,Mini Scrunchies,Sarah Tremblay,Returning,Paid Ads,Canada,Quebec City,5/19/2024,Prairies
949,7866,2/17/2024,3,15,9.8,Debit,24.99,Scrunchie Style 30,2,7,10,Mini Scrunchies,Grace Lee,New,Referral,Canada,Calgary,4/9/2023,Ontario
104,7867,11/24/2023,2,10,7.8,Credit Card,14.04,Scrunchie Style 50,2,7,10,Mini Scrunchies,Hannah Martin,New,Email,Canada,Montreal,8/30/2023,Alberta
1047,7868,3/24/2024,3,20,7.8,PayPal,18.72,Scrunchie Style 34,2,7,9,Classic Scrunchies,Sophia Morin,Returning,Email,Canada,Montreal,10/6/2024,British Columbia
4027,7869,5/2/2024,3,15,11.4,Debit,29.07,Scrunchie Style 5,2,10,13,Scrunchie Bundles,Liam Gagnon,New,Referral,Canada,Toronto,10/27/2023,Ontario
2615,7870,7/25/2024,3,20,9.7,Credit Card,23.28,Scrunchie Style 16,4,8,12,Luxury Silk Scrunchies,Madison Wilson,New,Referral,Canada,Edmonton,1/25/2023,British Columbia
3332,7871,11/7/2024,2,10,11.4,PayPal,20.52,Scrunchie Style 12,2,6,8,Seasonal Prints,Ethan Lopez,VIP,Email,Canada,Hamilton,9/18/2023,Ontario
964,7872,8/29/2024,4,0,9,Credit Card,36,Scrunchie Style 12,2,6,8,Seasonal Prints,Amelia Kaur,VIP,Paid Ads,Canada,Longueuil,1/10/2023,British Columbia
3272,7873,12/29/2023,3,5,8.1,Debit,23.085,Scrunchie Style 11,3,7,10,Mini Scrunchies,Ella Lee,Returning,Email,Canada,Coquitlam,7/31/2024,Alberta
838,7874,10/31/2023,1,15,13.5,Debit,11.475,Scrunchie Style 21,4,10,15,Luxury Silk Scrunchies,Sarah Walker,Returning,Organic,Canada,Halifax,12/25/2023,Alberta
2459,7875,5/8/2024,4,10,14.3,PayPal,51.48,Scrunchie Style 7,2,6,8,Seasonal Prints,Ethan Roy,VIP,Organic,Canada,Surrey,11/1/2023,Prairies
882,7876,11/8/2024,4,10,12.4,PayPal,44.64,Scrunchie Style 34,2,7,9,Classic Scrunchies,Daniel Lewis,VIP,Organic,Canada,Halifax,7/2/2024,Quebec
3189,7877,7/17/2024,1,15,7.5,PayPal,6.375,Scrunchie Style 29,2,5,8,Mini Scrunchies,Amelia Roy,Returning,Email,Canada,Edmonton,8/31/2024,Quebec
4520,7878,7/30/2024,1,5,6.8,Credit Card,6.46,Scrunchie Style 6,3,5,8,Luxury Silk Scrunchies,Noah Nguyen,Returning,Email,Canada,Calgary,7/25/2024,Alberta
2203,7879,11/20/2023,1,0,10.9,Credit Card,10.9,Scrunchie Style 36,2,6,9,Scrunchie Bundles,Isabella Walker,New,Paid Ads,Canada,Calgary,11/14/2024,Alberta
3335,7880,2/13/2024,2,15,11,PayPal,18.7,Scrunchie Style 34,2,7,9,Classic Scrunchies,Amelia Roberts,New,Organic,Canada,Quebec City,12/15/2023,Atlantic
2199,7881,8/8/2024,3,0,11.8,PayPal,35.4,Scrunchie Style 49,3,8,11,Luxury Silk Scrunchies,Alexander Young,New,Email,Canada,Laval,4/21/2024,Ontario
212,7882,4/12/2023,4,10,14.2,Credit Card,51.12,Scrunchie Style 8,3,3,6,Seasonal Prints,Laura Young,New,Email,Canada,Quebec City,3/7/2023,British Columbia
1216,7883,8/11/2024,1,15,11.8,PayPal,10.03,Scrunchie Style 37,3,8,12,Seasonal Prints,Alexander Nguyen,Returning,Referral,Canada,Coquitlam,3/21/2023,Quebec
881,7884,4/21/2023,3,0,14.3,Debit,42.9,Scrunchie Style 10,2,5,7,Scrunchie Bundles,Amelia Wright,Returning,Referral,Canada,Longueuil,5/12/2024,Ontario
755,7885,5/26/2023,3,20,7.1,PayPal,17.04,Scrunchie Style 16,4,8,12,Luxury Silk Scrunchies,Charlotte Anderson,New,Paid Ads,Canada,Winnipeg,7/12/2024,Atlantic
701,7886,3/14/2023,2,20,12.4,Credit Card,19.84,Scrunchie Style 2,3,6,10,Scrunchie Bundles,Ella Roberts,New,Organic,Canada,Quebec City,7/28/2024,Atlantic
2220,7887,2/17/2024,4,20,14.4,PayPal,46.08,Scrunchie Style 19,3,8,11,Classic Scrunchies,Ava Kaur,New,Paid Ads,Canada,Ottawa,2/3/2024,Atlantic
371,7888,7/27/2024,3,0,10.2,PayPal,30.6,Scrunchie Style 7,2,6,8,Seasonal Prints,Charlotte Clark,Returning,Organic,Canada,Halifax,10/2/2024,Quebec
1733,7889,6/24/2024,1,20,14.7,PayPal,11.76,Scrunchie Style 2,3,6,10,Scrunchie Bundles,James Kaur,New,Referral,Canada,Mississauga,3/20/2024,Atlantic
802,7890,9/23/2023,1,10,11,Debit,9.9,Scrunchie Style 45,2,6,8,Luxury Silk Scrunchies,Daniel Brown,Returning,Paid Ads,Canada,Edmonton,7/17/2024,Alberta
990,7891,5/14/2023,2,0,14.5,Credit Card,29,Scrunchie Style 23,3,8,12,Mini Scrunchies,Ava King,VIP,Organic,Canada,Winnipeg,12/22/2023,Ontario
4772,7892,8/28/2023,1,10,12.7,Debit,11.43,Scrunchie Style 31,2,12,14,Seasonal Prints,Amelia Hall,New,Referral,Canada,Longueuil,3/6/2023,Atlantic
416,7893,5/26/2023,1,5,10.1,PayPal,9.595,Scrunchie Style 4,4,10,14,Scrunchie Bundles,Laura Clark,New,Organic,Canada,Edmonton,5/13/2024,Atlantic
2966,7894,11/8/2024,2,0,6.3,Debit,12.6,Scrunchie Style 16,4,8,12,Luxury Silk Scrunchies,Lucas Lee,New,Referral,Canada,Longueuil,1/21/2024,Ontario
3338,7895,4/15/2024,2,20,11.9,PayPal,19.04,Scrunchie Style 10,2,5,7,Scrunchie Bundles,Chloe Young,New,Email,Canada,Ottawa,9/14/2023,Ontario
3613,7896,10/14/2023,1,20,8.3,Debit,6.64,Scrunchie Style 49,3,8,11,Luxury Silk Scrunchies,Amelia Kaur,Returning,Paid Ads,Canada,Red Deer,1/19/2023,Prairies
1621,7897,2/17/2024,4,5,8.6,Debit,32.68,Scrunchie Style 21,4,10,15,Luxury Silk Scrunchies,Daniel Patel,Returning,Referral,Canada,Ottawa,6/24/2023,Ontario
1536,7898,5/5/2024,4,15,6.2,PayPal,21.08,Scrunchie Style 28,2,7,10,Luxury Silk Scrunchies,William Brown,New,Email,Canada,Winnipeg,1/15/2024,Quebec
4345,7899,12/12/2023,2,5,11,PayPal,20.9,Scrunchie Style 46,2,5,8,Classic Scrunchies,Emma Walker,Returning,Referral,Canada,Halifax,9/14/2024,Prairies
2793,7900,10/24/2024,4,20,8.6,PayPal,27.52,Scrunchie Style 12,2,6,8,Seasonal Prints,Emma Tremblay,Returning,Paid Ads,Canada,Longueuil,10/16/2024,Prairies
573,7901,6/10/2024,4,20,14.8,Credit Card,47.36,Scrunchie Style 13,4,10,14,Scrunchie Bundles,James Pelletier,New,Email,Canada,Halifax,12/7/2023,Quebec
4894,7902,9/6/2024,4,15,12.7,Credit Card,43.18,Scrunchie Style 40,4,4,9,Luxury Silk Scrunchies,Olivia Walker,VIP,Organic,Canada,Hamilton,4/26/2024,British Columbia
4857,7903,11/19/2024,2,5,9.2,Credit Card,17.48,Scrunchie Style 17,3,4,7,Mini Scrunchies,Noah Morin,New,Paid Ads,Canada,Quebec City,1/19/2023,British Columbia
3656,7904,11/13/2024,4,10,8.7,PayPal,31.32,Scrunchie Style 18,2,9,11,Scrunchie Bundles,Zoe Anderson,New,Organic,Canada,Longueuil,6/22/2023,Prairies
293,7905,9/4/2023,1,5,12.4,Credit Card,11.78,Scrunchie Style 10,2,5,7,Scrunchie Bundles,Chloe Roy,Returning,Referral,Canada,Montreal,9/10/2023,Ontario
4294,7906,10/8/2024,1,10,8.3,Debit,7.47,Scrunchie Style 28,2,7,10,Luxury Silk Scrunchies,James Morin,Returning,Organic,Canada,Vancouver,11/20/2023,Prairies
80,7907,2/21/2023,2,20,10,PayPal,16,Scrunchie Style 13,4,10,14,Scrunchie Bundles,Laura Hall,Returning,Referral,Canada,Winnipeg,9/23/2023,Ontario
4233,7908,10/16/2024,4,20,7.4,Debit,23.68,Scrunchie Style 34,2,7,9,Classic Scrunchies,Sarah Clark,Returning,Referral,Canada,London,1/19/2024,British Columbia
4309,7909,10/12/2023,3,5,8.3,Debit,23.655,Scrunchie Style 49,3,8,11,Luxury Silk Scrunchies,Laura Lewis,Returning,Organic,Canada,Ottawa,4/9/2023,British Columbia
1863,7910,2/21/2024,3,20,6.9,Debit,16.56,Scrunchie Style 6,3,5,8,Luxury Silk Scrunchies,Sarah Lewis,Returning,Paid Ads,Canada,Hamilton,3/17/2023,Quebec
619,7911,3/19/2024,1,15,9.8,Credit Card,8.33,Scrunchie Style 12,2,6,8,Seasonal Prints,Ethan Lewis,New,Organic,Canada,Edmonton,8/8/2023,Alberta
960,7912,3/13/2024,1,0,14.3,Credit Card,14.3,Scrunchie Style 29,2,5,8,Mini Scrunchies,Emma Johnson,Returning,Organic,Canada,Hamilton,4/30/2023,Quebec
3279,7913,12/10/2023,3,10,6.9,Credit Card,18.63,Scrunchie Style 13,4,10,14,Scrunchie Bundles,Charlotte Patel,New,Referral,Canada,Longueuil,10/17/2024,Prairies
3736,7914,9/22/2023,2,20,9.9,Debit,15.84,Scrunchie Style 26,4,4,9,Seasonal Prints,Grace Martin,Returning,Organic,Canada,Burnaby,5/6/2024,Atlantic
2214,7915,4/21/2023,4,10,8.7,Debit,31.32,Scrunchie Style 4,4,10,14,Scrunchie Bundles,Chloe Patel,Returning,Referral,Canada,London,11/30/2024,British Columbia
3575,7916,1/2/2024,3,5,9.3,Credit Card,26.505,Scrunchie Style 15,3,8,11,Mini Scrunchies,Laura Hall,Returning,Referral,Canada,Winnipeg,9/23/2023,Ontario
3997,7917,8/17/2024,4,15,12.9,PayPal,43.86,Scrunchie Style 16,4,8,12,Luxury Silk Scrunchies,Ethan Johnson,New,Referral,Canada,Winnipeg,1/15/2023,Ontario
2478,7918,4/28/2023,3,10,9.9,Debit,26.73,Scrunchie Style 19,3,8,11,Classic Scrunchies,Hannah White,New,Email,Canada,Coquitlam,12/26/2023,Ontario
3252,7919,11/19/2023,1,20,11.9,PayPal,9.52,Scrunchie Style 47,3,4,8,Luxury Silk Scrunchies,Ava Gagnon,New,Email,Canada,Winnipeg,10/14/2024,Ontario
2169,7920,8/22/2024,4,0,14.8,PayPal,59.2,Scrunchie Style 26,4,4,9,Seasonal Prints,Oliver Thompson,New,Email,Canada,Red Deer,3/5/2024,Atlantic
3246,7921,5/4/2023,2,15,11.6,Debit,19.72,Scrunchie Style 32,3,6,9,Mini Scrunchies,Alexander Pelletier,New,Organic,Canada,Edmonton,10/25/2024,Alberta
2379,7922,3/23/2024,4,5,9,Debit,34.2,Scrunchie Style 6,3,5,8,Luxury Silk Scrunchies,Natalie Anderson,New,Email,Canada,Laval,6/15/2023,Alberta
1723,7923,7/27/2023,4,20,9.6,PayPal,30.72,Scrunchie Style 6,3,5,8,Luxury Silk Scrunchies,Natalie Wilson,New,Referral,Canada,Winnipeg,9/23/2024,Ontario
1162,7924,8/12/2023,3,15,12.3,PayPal,31.365,Scrunchie Style 5,2,10,13,Scrunchie Bundles,Emily White,New,Paid Ads,Canada,Hamilton,4/1/2024,Prairies
1890,7925,1/28/2024,2,20,12.3,PayPal,19.68,Scrunchie Style 2,3,6,10,Scrunchie Bundles,Julia Lopez,Returning,Referral,Canada,London,11/2/2024,Ontario
2041,7926,5/22/2023,1,5,9.3,Credit Card,8.835,Scrunchie Style 2,3,6,10,Scrunchie Bundles,Liam Roy,New,Email,Canada,Winnipeg,8/2/2023,British Columbia
3972,7927,12/27/2023,4,5,12.5,PayPal,47.5,Scrunchie Style 37,3,8,12,Seasonal Prints,Charlotte White,New,Organic,Canada,Montreal,2/8/2023,Atlantic
3402,7928,5/9/2024,4,0,11,Credit Card,44,Scrunchie Style 3,3,11,15,Seasonal Prints,Hannah Lewis,Returning,Organic,Canada,Toronto,3/22/2024,Atlantic
3310,7929,1/20/2024,3,15,14.8,Credit Card,37.74,Scrunchie Style 6,3,5,8,Luxury Silk Scrunchies,Zoe Anderson,New,Organic,Canada,Longueuil,6/22/2023,Atlantic
1100,7930,9/27/2024,1,0,14.2,Credit Card,14.2,Scrunchie Style 31,2,12,14,Seasonal Prints,Liam Singh,Returning,Organic,Canada,Longueuil,10/5/2023,Quebec
4019,7931,5/22/2023,3,0,13.4,Credit Card,40.2,Scrunchie Style 43,4,6,10,Mini Scrunchies,Ava Lewis,VIP,Referral,Canada,Longueuil,9/21/2023,British Columbia
1689,7932,4/29/2023,2,0,6.3,Credit Card,12.6,Scrunchie Style 5,2,10,13,Scrunchie Bundles,Ava Clark,New,Paid Ads,Canada,Winnipeg,7/11/2024,Atlantic
4133,7933,11/19/2023,1,10,9.4,Credit Card,8.46,Scrunchie Style 50,2,7,10,Mini Scrunchies,James Lopez,Returning,Referral,Canada,Mississauga,11/16/2024,British Columbia
845,7934,5/24/2023,2,5,11.2,PayPal,21.28,Scrunchie Style 46,2,5,8,Classic Scrunchies,Alexander Clark,Returning,Organic,Canada,Red Deer,8/23/2023,Atlantic
1644,7935,6/8/2023,3,0,10.7,Credit Card,32.1,Scrunchie Style 10,2,5,7,Scrunchie Bundles,William Wilson,New,Organic,Canada,Halifax,10/3/2024,Atlantic
2334,7936,7/14/2023,1,10,12.9,PayPal,11.61,Scrunchie Style 27,3,4,7,Seasonal Prints,Benjamin Patel,Returning,Paid Ads,Canada,Richmond,8/20/2024,Quebec
1264,7937,3/23/2023,2,10,14.2,Credit Card,25.56,Scrunchie Style 24,3,11,14,Classic Scrunchies,Sarah Clark,Returning,Referral,Canada,London,1/19/2024,Prairies
2935,7938,11/25/2023,2,10,13.1,Debit,23.58,Scrunchie Style 22,4,7,11,Scrunchie Bundles,Ava Wilson,New,Paid Ads,Canada,Vancouver,2/1/2024,Ontario
3686,7939,11/30/2024,3,0,8,Debit,24,Scrunchie Style 25,3,8,12,Classic Scrunchies,Natalie Smith,New,Organic,Canada,Ottawa,4/30/2023,Atlantic
216,7940,6/29/2024,1,10,10.4,PayPal,9.36,Scrunchie Style 3,3,11,15,Seasonal Prints,Mia Bouchard,Returning,Paid Ads,Canada,Red Deer,6/3/2023,Quebec
4777,7941,10/19/2024,2,0,9.5,Debit,19,Scrunchie Style 16,4,8,12,Luxury Silk Scrunchies,Alexander Taylor,Returning,Paid Ads,Canada,Coquitlam,9/20/2023,Prairies
3658,7942,5/3/2023,4,15,12.9,Credit Card,43.86,Scrunchie Style 30,2,7,10,Mini Scrunchies,Natalie Hall,New,Paid Ads,Canada,Winnipeg,2/4/2023,British Columbia
2341,7943,8/10/2024,1,5,14.1,PayPal,13.395,Scrunchie Style 48,3,4,8,Scrunchie Bundles,Liam Lopez,Returning,Referral,Canada,Coquitlam,6/9/2024,Ontario
1508,7944,6/10/2024,1,20,8.6,PayPal,6.88,Scrunchie Style 43,4,6,10,Mini Scrunchies,Ella Nguyen,Returning,Email,Canada,Halifax,11/12/2023,Atlantic
2091,7945,9/24/2024,4,0,10.4,Debit,41.6,Scrunchie Style 4,4,10,14,Scrunchie Bundles,Ava Kaur,New,Paid Ads,Canada,Ottawa,2/3/2024,Quebec
3379,7946,8/16/2024,1,5,12.6,Debit,11.97,Scrunchie Style 43,4,6,10,Mini Scrunchies,Noah Walker,New,Paid Ads,Canada,Laval,6/25/2024,Atlantic
1117,7947,4/21/2023,1,0,6.5,Debit,6.5,Scrunchie Style 40,4,4,9,Luxury Silk Scrunchies,Natalie Pelletier,New,Paid Ads,Canada,Winnipeg,3/4/2024,Ontario
2741,7948,4/27/2024,4,15,14.7,Debit,49.98,Scrunchie Style 16,4,8,12,Luxury Silk Scrunchies,Sophia Roberts,New,Organic,Canada,Winnipeg,2/20/2023,Ontario
2162,7949,3/16/2024,3,5,13.2,PayPal,37.62,Scrunchie Style 40,4,4,9,Luxury Silk Scrunchies,Ethan Taylor,Returning,Email,Canada,Calgary,2/22/2024,Prairies
3257,7950,12/23/2023,2,5,10.9,Debit,20.71,Scrunchie Style 41,3,4,8,Mini Scrunchies,Julia Singh,VIP,Email,Canada,London,8/30/2023,Quebec
2969,7951,2/3/2023,4,10,13,Debit,46.8,Scrunchie Style 46,2,5,8,Classic Scrunchies,Daniel Smith,New,Paid Ads,Canada,Vancouver,8/10/2024,Ontario
1149,7952,1/29/2024,1,0,13.5,Debit,13.5,Scrunchie Style 8,3,3,6,Seasonal Prints,Grace Pelletier,VIP,Email,Canada,Halifax,5/5/2024,Atlantic
3177,7953,1/27/2024,2,0,10.4,Debit,20.8,Scrunchie Style 24,3,11,14,Classic Scrunchies,Chloe Pelletier,Returning,Organic,Canada,Mississauga,1/14/2023,Atlantic
4254,7954,8/27/2023,2,20,10,Debit,16,Scrunchie Style 16,4,8,12,Luxury Silk Scrunchies,Ella Nguyen,New,Email,Canada,Red Deer,9/19/2024,Quebec
3346,7955,2/11/2024,2,10,13.5,PayPal,24.3,Scrunchie Style 27,3,4,7,Seasonal Prints,Oliver Hall,New,Email,Canada,Calgary,5/15/2024,Quebec
3962,7956,3/21/2024,3,10,13.7,PayPal,36.99,Scrunchie Style 2,3,6,10,Scrunchie Bundles,Olivia Singh,Returning,Paid Ads,Canada,Red Deer,3/3/2023,Alberta
1141,7957,9/17/2023,1,20,7.1,Debit,5.68,Scrunchie Style 20,3,5,8,Mini Scrunchies,Olivia Lopez,New,Paid Ads,Canada,Ottawa,8/27/2023,Quebec
2934,7958,7/19/2023,1,10,14.2,Debit,12.78,Scrunchie Style 20,3,5,8,Mini Scrunchies,Emma White,New,Referral,Canada,Longueuil,1/21/2024,Prairies
2108,7959,4/1/2023,2,10,8.5,Debit,15.3,Scrunchie Style 20,3,5,8,Mini Scrunchies,Laura Gagnon,VIP,Organic,Canada,Vancouver,11/29/2023,Ontario
2449,7960,6/7/2024,2,15,12,Debit,20.4,Scrunchie Style 19,3,8,11,Classic Scrunchies,Ava King,Returning,Paid Ads,Canada,Halifax,8/10/2024,Quebec
828,7961,12/6/2024,3,5,12.4,Credit Card,35.34,Scrunchie Style 18,2,9,11,Scrunchie Bundles,Ella Lee,Returning,Email,Canada,Coquitlam,7/31/2024,Atlantic
1204,7962,7/4/2024,3,20,8.5,Debit,20.4,Scrunchie Style 13,4,10,14,Scrunchie Bundles,Emma Lee,New,Organic,Canada,Hamilton,2/8/2023,Prairies
3304,7963,3/20/2024,2,15,8.7,Credit Card,14.79,Scrunchie Style 17,3,4,7,Mini Scrunchies,Isabella Walker,New,Paid Ads,Canada,Calgary,11/14/2024,Prairies
845,7964,5/24/2023,1,15,12.4,PayPal,10.54,Scrunchie Style 33,3,4,7,Mini Scrunchies,Alexander Clark,Returning,Organic,Canada,Red Deer,8/23/2023,Atlantic
2972,7965,2/5/2024,4,15,7.6,PayPal,25.84,Scrunchie Style 28,2,7,10,Luxury Silk Scrunchies,Zoe Roberts,New,Email,Canada,Halifax,10/17/2023,Quebec
1269,7966,8/12/2023,3,10,13.7,Credit Card,36.99,Scrunchie Style 5,2,10,13,Scrunchie Bundles,Mia Hall,New,Paid Ads,Canada,London,3/27/2023,Ontario
4734,7967,7/12/2023,1,20,8,PayPal,6.4,Scrunchie Style 28,2,7,10,Luxury Silk Scrunchies,Rachel Wilson,VIP,Organic,Canada,London,2/25/2024,Quebec
4745,7968,3/14/2023,3,10,9.2,PayPal,24.84,Scrunchie Style 25,3,8,12,Classic Scrunchies,Lucas Young,Returning,Email,Canada,Halifax,12/7/2024,Atlantic
1630,7969,12/28/2023,1,10,8.4,PayPal,7.56,Scrunchie Style 20,3,5,8,Mini Scrunchies,Grace White,New,Email,Canada,Hamilton,6/3/2023,Atlantic
3531,7970,6/20/2023,2,15,8.2,Debit,13.94,Scrunchie Style 21,4,10,15,Luxury Silk Scrunchies,Laura King,VIP,Paid Ads,Canada,Hamilton,4/24/2023,Prairies
804,7971,11/16/2023,3,0,14.8,Credit Card,44.4,Scrunchie Style 13,4,10,14,Scrunchie Bundles,Zoe Lee,New,Email,Canada,Red Deer,4/14/2023,Ontario
128,7972,11/19/2024,4,20,8.3,Debit,26.56,Scrunchie Style 6,3,5,8,Luxury Silk Scrunchies,Charlotte Brown,New,Referral,Canada,Toronto,5/27/2023,Prairies
952,7973,9/25/2024,2,20,11.2,PayPal,17.92,Scrunchie Style 29,2,5,8,Mini Scrunchies,Mia Johnson,New,Referral,Canada,Richmond,12/4/2023,Prairies
2265,7974,4/22/2023,3,15,12.7,PayPal,32.385,Scrunchie Style 42,4,7,11,Classic Scrunchies,Lucas Thompson,New,Referral,Canada,Halifax,8/23/2024,British Columbia
20,7975,11/26/2023,2,15,6.4,Credit Card,10.88,Scrunchie Style 9,3,9,12,Seasonal Prints,Grace Young,Returning,Paid Ads,Canada,Winnipeg,3/16/2023,Prairies
3639,7976,12/28/2024,4,5,13.9,Credit Card,52.82,Scrunchie Style 29,2,5,8,Mini Scrunchies,Chloe Clark,New,Email,Canada,Mississauga,11/26/2024,Atlantic
1782,7977,4/24/2023,3,15,7.4,Credit Card,18.87,Scrunchie Style 38,4,2,6,Scrunchie Bundles,Isabella Hall,New,Paid Ads,Canada,Edmonton,9/8/2023,Prairies
3835,7978,11/12/2024,3,10,11.3,Credit Card,30.51,Scrunchie Style 1,2,9,11,Mini Scrunchies,Noah King,VIP,Paid Ads,Canada,Toronto,4/21/2024,Alberta
3132,7979,5/15/2024,3,15,11.8,Debit,30.09,Scrunchie Style 30,2,7,10,Mini Scrunchies,Hannah Young,New,Referral,Canada,Laval,3/23/2023,Ontario
4771,7980,11/27/2024,1,20,11.7,PayPal,9.36,Scrunchie Style 50,2,7,10,Mini Scrunchies,Zoe Patel,Returning,Paid Ads,Canada,Vancouver,9/8/2024,Ontario
4835,7981,10/17/2023,1,0,12.6,Debit,12.6,Scrunchie Style 32,3,6,9,Mini Scrunchies,Ethan White,New,Referral,Canada,Surrey,7/17/2024,Quebec
557,7982,8/17/2023,3,0,14.4,Credit Card,43.2,Scrunchie Style 23,3,8,12,Mini Scrunchies,Ethan Johnson,New,Paid Ads,Canada,Halifax,9/25/2023,Alberta
2245,7983,5/23/2023,2,10,14.3,PayPal,25.74,Scrunchie Style 39,3,6,9,Classic Scrunchies,James White,Returning,Referral,Canada,Longueuil,9/13/2023,Alberta
2984,7984,7/27/2024,2,0,11.2,Debit,22.4,Scrunchie Style 10,2,5,7,Scrunchie Bundles,Chloe Lee,New,Paid Ads,Canada,Longueuil,10/18/2023,Prairies
3564,7985,6/1/2024,3,15,9.3,PayPal,23.715,Scrunchie Style 44,3,9,12,Luxury Silk Scrunchies,Grace Pelletier,VIP,Email,Canada,Halifax,5/5/2024,Quebec
2726,7986,6/23/2023,4,0,8.9,PayPal,35.6,Scrunchie Style 21,4,10,15,Luxury Silk Scrunchies,Rachel Thompson,Returning,Paid Ads,Canada,Mississauga,10/28/2023,Ontario
4600,7987,1/26/2024,4,15,14,Debit,47.6,Scrunchie Style 26,4,4,9,Seasonal Prints,Rachel Gagnon,Returning,Email,Canada,Winnipeg,8/13/2023,British Columbia
4834,7988,1/28/2024,4,5,13.7,PayPal,52.06,Scrunchie Style 15,3,8,11,Mini Scrunchies,Laura Brown,Returning,Email,Canada,Ottawa,6/30/2023,Quebec
4888,7989,11/6/2024,1,20,8.7,PayPal,6.96,Scrunchie Style 17,3,4,7,Mini Scrunchies,Laura Lopez,Returning,Email,Canada,Coquitlam,11/26/2023,Atlantic
3332,7990,11/7/2024,1,10,7.4,PayPal,6.66,Scrunchie Style 35,2,12,14,Seasonal Prints,Ethan Lopez,VIP,Email,Canada,Hamilton,9/18/2023,Ontario
197,7991,7/22/2023,1,5,13.8,PayPal,13.11,Scrunchie Style 25,3,8,12,Classic Scrunchies,Emily Singh,New,Organic,Canada,Winnipeg,5/31/2023,Ontario
2829,7992,8/20/2024,1,0,11.5,Debit,11.5,Scrunchie Style 15,3,8,11,Mini Scrunchies,Emily Martin,New,Referral,Canada,Red Deer,10/9/2024,Quebec
4840,7993,7/26/2023,2,10,8.8,Credit Card,15.84,Scrunchie Style 33,3,4,7,Mini Scrunchies,William Walker,New,Paid Ads,Canada,Halifax,10/29/2023,British Columbia
3989,7994,6/15/2024,3,15,11.5,PayPal,29.325,Scrunchie Style 11,3,7,10,Mini Scrunchies,Emma Lee,VIP,Paid Ads,Canada,Winnipeg,2/11/2024,British Columbia
2470,7995,11/16/2023,3,5,6.6,Credit Card,18.81,Scrunchie Style 24,3,11,14,Classic Scrunchies,Alexander Wright,New,Organic,Canada,Red Deer,1/6/2024,Ontario
1631,7996,10/11/2023,3,20,7.7,Credit Card,18.48,Scrunchie Style 6,3,5,8,Luxury Silk Scrunchies,Isabella Walker,New,Paid Ads,Canada,Calgary,11/14/2024,Ontario
3279,7997,12/10/2023,2,20,10.9,Credit Card,17.44,Scrunchie Style 28,2,7,10,Luxury Silk Scrunchies,Charlotte Patel,New,Referral,Canada,Longueuil,10/17/2024,Prairies
2039,7998,3/15/2024,4,5,10.9,Debit,41.42,Scrunchie Style 29,2,5,8,Mini Scrunchies,Emma Roberts,Returning,Organic,Canada,Surrey,11/15/2023,Alberta
2480,7999,4/3/2023,4,5,8.2,Credit Card,31.16,Scrunchie Style 48,3,4,8,Scrunchie Bundles,Laura King,VIP,Paid Ads,Canada,Hamilton,4/24/2023,Ontario
4331,8000,7/10/2024,1,5,14.8,Credit Card,14.06,Scrunchie Style 21,4,10,15,Luxury Silk Scrunchies,Ethan Gagnon,Returning,Organic,Canada,Burnaby,3/12/2024,Atlantic
4575,8001,10/23/2023,1,0,9.7,PayPal,9.7,Scrunchie Style 12,2,6,8,Seasonal Prints,Zoe Chen,Returning,Referral,Canada,London,12/8/2023,British Columbia
2476,8002,2/18/2024,2,20,12.4,PayPal,19.84,Scrunchie Style 22,4,7,11,Scrunchie Bundles,Madison Anderson,VIP,Paid Ads,Canada,Coquitlam,6/22/2024,Ontario
4762,8003,3/27/2024,2,20,8.3,Credit Card,13.28,Scrunchie Style 27,3,4,7,Seasonal Prints,Amelia Lee,VIP,Email,Canada,Quebec City,6/20/2024,Quebec
3310,8004,1/20/2024,4,0,9.8,Credit Card,39.2,Scrunchie Style 21,4,10,15,Luxury Silk Scrunchies,Zoe Anderson,New,Organic,Canada,Longueuil,6/22/2023,Atlantic
3179,8005,7/12/2023,3,10,13.5,Debit,36.45,Scrunchie Style 15,3,8,11,Mini Scrunchies,Noah King,VIP,Paid Ads,Canada,Toronto,4/21/2024,Quebec
